"","X1","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","bright_t31","frp","res_mini_k$cluster"
"5067",77903,-39.293,-72.224,301.9,1,1,2011-09-22,1452,"Terra","MODIS",31,289.6,3.2,41
"5068",77904,-40.519,-72.149,335.5,1,1,2011-09-22,1452,"Terra","MODIS",82,291,37,32
"5069",77905,-40.528,-72.151,324,1,1,2011-09-22,1452,"Terra","MODIS",76,284.2,23.2,62
"5070",77921,-40.524,-72.14,313.5,2,1.4,2011-09-25,417,"Terra","MODIS",87,279.8,49.2,100
"5071",77922,-40.53,-72.165,302.3,2,1.4,2011-09-25,417,"Terra","MODIS",48,275.5,28.2,56
"5072",77923,-40.524,-72.146,323,2,1.4,2011-09-25,417,"Terra","MODIS",100,281.3,71.7,32
"5073",77929,-40.523,-72.15,351.2,1,1,2011-09-25,558,"Aqua","MODIS",100,291.1,69.9,32
"5074",77930,-40.525,-72.138,332.3,1,1,2011-09-25,558,"Aqua","MODIS",100,281.3,36.4,100
"5075",77975,-40.522,-72.143,332.1,1.5,1.2,2011-09-30,616,"Aqua","MODIS",100,280.9,65.5,37
"5076",78008,-40.523,-72.159,306.1,2.5,1.5,2011-10-02,424,"Terra","MODIS",67,273.4,47.1,89
"5077",78009,-40.518,-72.153,308.6,4.8,2,2011-10-02,1351,"Terra","MODIS",24,276.6,109.6,18
"5078",78030,-40.52,-72.15,336.1,1.7,1.3,2011-10-04,411,"Terra","MODIS",100,282.6,89.6,32
"5079",78031,-40.519,-72.133,300.1,1.7,1.3,2011-10-04,411,"Terra","MODIS",18,276.2,17.4,10
"5080",78032,-40.523,-72.154,322,1.7,1.3,2011-10-04,411,"Terra","MODIS",100,284.3,52.2,89
"5081",78037,-40.521,-72.151,332.1,1,1,2011-10-04,552,"Aqua","MODIS",100,289.2,37.4,32
"5082",78038,-40.522,-72.139,316.4,1,1,2011-10-04,552,"Aqua","MODIS",93,279.4,19.5,37
"5083",78049,-40.532,-72.157,311.4,1.9,1.3,2011-10-07,1822,"Aqua","MODIS",0,273.6,36,89
"5084",78054,-40.53,-72.155,301.2,1,1,2011-10-08,347,"Terra","MODIS",38,281.3,9,89
"5085",78055,-40.519,-72.145,327,1,1,2011-10-08,347,"Terra","MODIS",100,278.2,29.2,37
"5086",78056,-40.521,-72.157,328.2,1,1,2011-10-08,347,"Terra","MODIS",100,279.2,30.9,18
"5087",78071,-40.523,-72.141,317,1,1,2011-10-08,1452,"Terra","MODIS",63,285.5,15.9,100
"5088",78075,-40.513,-72.155,302.6,1.8,1.3,2011-10-08,527,"Aqua","MODIS",50,273.2,23.4,18
"5089",78076,-40.517,-72.136,314.4,1.8,1.3,2011-10-08,527,"Aqua","MODIS",89,276,41.7,37
"5090",78078,-40.469,-72.568,303.7,1.1,1.1,2011-10-08,1905,"Aqua","MODIS",57,289.5,7,3
"5091",78083,-40.521,-72.147,310.7,3,1.7,2011-10-09,430,"Terra","MODIS",81,275.4,80.2,32
"5092",78088,-40.522,-72.152,342.9,1.2,1.1,2011-10-09,610,"Aqua","MODIS",100,287.8,71.7,32
"5093",78089,-40.523,-72.136,336.9,1.2,1.1,2011-10-09,610,"Aqua","MODIS",100,281.8,58.1,10
"5094",78090,-40.52,-72.158,305.2,1.2,1.1,2011-10-09,610,"Aqua","MODIS",56,277.7,14.9,18
"5095",78091,-40.521,-72.143,345.3,1.2,1.1,2011-10-09,610,"Aqua","MODIS",100,290.9,78.5,37
"5096",78102,-40.526,-72.154,341.5,1.1,1,2011-10-10,1440,"Terra","MODIS",80,290.2,51.9,89
"5097",78103,-40.53,-72.146,315.2,1,1,2011-10-10,1853,"Aqua","MODIS",64,281.5,15.8,62
"5098",78104,-40.521,-72.148,336.2,1,1,2011-10-10,1853,"Aqua","MODIS",86,286.7,38.2,32
"5099",78105,-40.523,-72.16,325.8,1,1,2011-10-10,1853,"Aqua","MODIS",36,285.8,24.3,89
"5100",78114,-40.52,-72.155,320.4,1.4,1.2,2011-10-13,405,"Terra","MODIS",100,278.4,38.3,18
"5101",78115,-40.523,-72.142,308.8,1.4,1.2,2011-10-13,405,"Terra","MODIS",75,275.9,22.7,100
"5102",78116,-40.526,-72.159,310.4,1.4,1.2,2011-10-13,405,"Terra","MODIS",80,278.2,24.2,89
"5103",78132,-38.988,-72.642,300.1,1.3,1.1,2011-10-13,1510,"Terra","MODIS",26,289.9,4.4,1
"5104",78133,-39.292,-72.232,301,1.4,1.2,2011-10-13,1510,"Terra","MODIS",34,289.8,5.7,41
"5105",78136,-40.529,-72.151,318.4,2,1.4,2011-10-13,1923,"Aqua","MODIS",22,280.5,51.7,62
"5106",78137,-40.528,-72.159,313.4,2,1.4,2011-10-13,1923,"Aqua","MODIS",0,281.2,44.7,89
"5107",78162,-40.521,-72.147,333.9,1,1,2011-10-17,341,"Terra","MODIS",100,281.9,40.6,32
"5108",78163,-40.522,-72.159,327.6,1,1,2011-10-17,341,"Terra","MODIS",100,281.9,32,89
"5109",78165,-40.531,-72.145,312.1,1.1,1,2011-10-17,1859,"Aqua","MODIS",62,285.6,12.6,62
"5110",78166,-40.522,-72.148,352.8,1.1,1,2011-10-17,1859,"Aqua","MODIS",84,297.8,74.3,32
"5111",78167,-40.524,-72.16,331.3,1.1,1,2011-10-17,1859,"Aqua","MODIS",72,301.2,33.6,89
"5112",78168,-40.374,-72.558,300.9,1,1,2011-10-17,1859,"Aqua","MODIS",38,289.6,3.7,3
"5113",78169,-40.24,-73.071,302.8,1,1,2011-10-17,1859,"Aqua","MODIS",54,290.8,4.6,57
"5114",78170,-40.242,-73.083,302.8,1,1,2011-10-17,1859,"Aqua","MODIS",54,290.1,4.9,15
"5115",78171,-40.519,-72.147,320.2,2.5,1.5,2011-10-18,424,"Terra","MODIS",100,278,90.2,32
"5116",78178,-40.515,-72.145,315.1,1.1,1,2011-10-18,604,"Aqua","MODIS",91,280.6,20.5,13
"5117",78179,-40.525,-72.147,324.2,1.1,1,2011-10-18,604,"Aqua","MODIS",100,284.1,30.4,32
"5118",78182,-40.535,-72.165,314.1,3.7,1.8,2011-10-18,1941,"Aqua","MODIS",52,286.1,97.3,56
"5119",78183,-40.521,-72.141,306.2,1.3,1.1,2011-10-19,329,"Terra","MODIS",65,278.3,16.8,37
"5120",78184,-40.523,-72.156,335.5,1.3,1.1,2011-10-19,329,"Terra","MODIS",100,288.7,60.2,89
"5121",78186,-40.523,-72.146,331.1,1,1,2011-10-19,1847,"Aqua","MODIS",82,291.2,30.4,32
"5122",78187,-40.524,-72.158,335.4,1,1,2011-10-19,1847,"Aqua","MODIS",89,299.1,37.3,89
"5123",78188,-39.293,-72.228,306.2,1,1,2011-10-19,1847,"Aqua","MODIS",14,294.1,4.1,41
"5124",78218,-40.521,-72.156,317.4,1,1,2011-10-20,552,"Aqua","MODIS",95,279.7,20.3,18
"5125",78219,-40.523,-72.144,351.7,1,1,2011-10-20,552,"Aqua","MODIS",100,288.8,71.8,100
"5126",78221,-40.519,-72.163,304.9,1.9,1.3,2011-10-21,316,"Terra","MODIS",62,276.4,30.1,76
"5127",78222,-40.527,-72.146,302.2,1.9,1.3,2011-10-21,316,"Terra","MODIS",47,275.4,25.5,62
"5128",78231,-39.296,-72.228,304.2,1.3,1.1,2011-10-21,1835,"Aqua","MODIS",37,292.4,6.1,41
"5129",78232,-39.286,-72.23,303,1.3,1.1,2011-10-21,1835,"Aqua","MODIS",18,292.1,5.3,41
"5130",78248,-40.524,-72.144,321.6,1.2,1.1,2011-10-22,359,"Terra","MODIS",100,280.4,31.4,100
"5131",78249,-40.526,-72.158,323.8,1.2,1.1,2011-10-22,359,"Terra","MODIS",100,285.1,34.7,89
"5132",78276,-39.294,-72.225,304.5,1.2,1.1,2011-10-22,1504,"Terra","MODIS",47,291.2,5.6,41
"5133",78277,-39.367,-72.62,302.3,1.1,1.1,2011-10-22,1504,"Terra","MODIS",26,291.2,4.9,22
"5134",78278,-39.369,-72.626,302.2,1.1,1.1,2011-10-22,1504,"Terra","MODIS",36,291.8,5.5,22
"5135",78279,-39.452,-72.771,301.1,1.1,1.1,2011-10-22,1504,"Terra","MODIS",32,290.4,4.9,19
"5136",78280,-39.845,-73.216,302.3,1.1,1,2011-10-22,1504,"Terra","MODIS",28,289.1,5.2,72
"5137",78283,-40.525,-72.154,322.5,1.7,1.3,2011-10-22,1917,"Aqua","MODIS",0,280.4,38.5,89
"5138",78284,-40.528,-72.16,316.8,1.7,1.3,2011-10-22,1917,"Aqua","MODIS",55,279.2,30.2,89
"5139",78290,-40.519,-72.155,317.8,2.9,1.6,2011-10-23,304,"Terra","MODIS",96,279.2,99.9,18
"5140",78291,-40.52,-72.161,312.6,2.9,1.6,2011-10-23,304,"Terra","MODIS",85,279.3,79.7,76
"5141",78293,-40.518,-72.153,320.7,1.8,1.3,2011-10-23,622,"Aqua","MODIS",100,284.2,55.6,18
"5142",78294,-40.519,-72.13,321.2,1.8,1.3,2011-10-23,622,"Aqua","MODIS",100,283.2,56.5,10
"5143",78299,-40.526,-72.145,323.2,1,1,2011-10-24,347,"Terra","MODIS",98,283.2,24.9,100
"5144",78300,-40.528,-72.157,316.2,1,1,2011-10-24,347,"Terra","MODIS",65,290.1,18.4,89
"5145",78301,-40.519,-72.153,345.6,1,1,2011-10-24,347,"Terra","MODIS",100,290.1,59.4,18
"5146",78302,-40.521,-72.165,304.2,1,1,2011-10-24,347,"Terra","MODIS",55,280.9,10.9,76
"5147",78303,-39.418,-71.943,335.5,1,1,2011-10-24,347,"Terra","MODIS",100,266.5,43.6,42
"5148",78318,-40.524,-72.144,337.8,1,1,2011-10-24,1452,"Terra","MODIS",85,291.6,37.1,100
"5149",78321,-40.53,-72.15,344,1.2,1.1,2011-10-24,1905,"Aqua","MODIS",70,288.9,62.2,62
"5150",78341,-39.839,-73.228,300.5,2.9,1.6,2011-10-25,1535,"Terra","MODIS",0,288.7,19.7,72
"5151",78353,-40.528,-72.148,306,1.1,1.1,2011-10-26,335,"Terra","MODIS",67,283.6,13.9,62
"5152",78354,-40.518,-72.15,346.6,1.1,1.1,2011-10-26,335,"Terra","MODIS",100,285.2,70.5,18
"5153",78355,-40.52,-72.163,319.6,1.1,1.1,2011-10-26,335,"Terra","MODIS",99,283,25.8,76
"5154",78356,-39.08,-72.158,306.2,1.1,1,2011-10-26,335,"Terra","MODIS",67,280.3,12,70
"5155",78365,-40.52,-72.141,308.4,2.7,1.6,2011-10-26,515,"Aqua","MODIS",74,279.2,54.9,37
"5156",78366,-40.524,-72.147,307.1,2.7,1.6,2011-10-26,515,"Aqua","MODIS",70,279.1,54.2,32
"5157",78375,-40.526,-72.145,336,1,1,2011-10-26,1853,"Aqua","MODIS",84,300,32.6,100
"5158",78376,-40.528,-72.157,344.3,1,1,2011-10-26,1853,"Aqua","MODIS",81,308.9,48,89
"5159",78377,-40.519,-73.329,307.9,1,1,2011-10-26,1853,"Aqua","MODIS",64,296.4,5.7,59
"5160",78378,-39.813,-72.628,306.1,1,1,2011-10-26,1853,"Aqua","MODIS",39,294.9,4.2,98
"5161",78379,-39.804,-72.63,310,1,1,2011-10-26,1853,"Aqua","MODIS",64,297.5,6.9,98
"5162",78380,-39.295,-72.231,312.6,1,1,2011-10-26,1853,"Aqua","MODIS",26,302.3,5.8,41
"5163",78381,-39.171,-73.218,314,1,1,2011-10-26,1853,"Aqua","MODIS",70,293.6,11.1,63
"5164",78404,-40.53,-72.151,309.6,2,1.4,2011-10-27,418,"Terra","MODIS",63,287.4,38,62
"5165",78405,-40.524,-72.131,302.6,2,1.4,2011-10-27,418,"Terra","MODIS",50,280.7,26.4,10
"5166",78406,-40.53,-72.157,321,2,1.4,2011-10-27,418,"Terra","MODIS",100,287,66.3,89
"5167",78407,-40.517,-72.162,318.1,2,1.4,2011-10-27,418,"Terra","MODIS",96,281.6,57.6,76
"5168",78412,-40.518,-72.155,328,1,1,2011-10-27,558,"Aqua","MODIS",100,292,30.3,18
"5169",78413,-40.52,-72.143,339.2,1,1,2011-10-27,558,"Aqua","MODIS",100,295.5,46.4,37
"5170",78414,-40.528,-72.157,301.6,1,1,2011-10-27,558,"Aqua","MODIS",43,286.6,9,89
"5171",78417,-40.519,-72.16,300.6,1.6,1.2,2011-10-28,323,"Terra","MODIS",30,273.6,17.5,76
"5172",78423,-40.526,-72.151,331.4,1.1,1.1,2011-10-28,1840,"Aqua","MODIS",0,285.4,37,62
"5173",78468,-40.515,-72.152,325,1.1,1,2011-10-29,546,"Aqua","MODIS",100,282.2,31.6,18
"5174",78469,-40.517,-72.14,324.2,1.1,1,2011-10-29,546,"Aqua","MODIS",100,280.7,30.4,37
"5175",78470,-40.524,-72.155,314.5,1.1,1,2011-10-29,546,"Aqua","MODIS",89,284.9,19.8,89
"5176",78471,-40.526,-72.143,310.4,1.1,1,2011-10-29,546,"Aqua","MODIS",80,280.1,16.2,100
"5177",78472,-40.529,-72.134,330.9,2,1.4,2011-10-29,1923,"Aqua","MODIS",85,289.1,79.4,100
"5178",78473,-40.534,-72.159,342.2,2,1.4,2011-10-29,1923,"Aqua","MODIS",91,302.6,128.4,89
"5179",78474,-40.528,-72.142,345.8,2,1.4,2011-10-29,1923,"Aqua","MODIS",93,293.4,147.5,100
"5180",78475,-40.516,-72.147,310.8,2,1.4,2011-10-29,1923,"Aqua","MODIS",32,281.9,25.3,13
"5181",78477,-40.519,-72.149,315.5,2.3,1.5,2011-10-30,310,"Terra","MODIS",91,280.5,66.5,32
"5182",78480,-40.522,-72.145,336.3,2.2,1.4,2011-10-30,1416,"Terra","MODIS",72,301.7,107,32
"5183",78484,-40.526,-72.149,334.2,1.1,1,2011-10-31,353,"Terra","MODIS",100,289.6,40.9,62
"5184",78485,-40.517,-72.152,319.4,1.1,1,2011-10-31,353,"Terra","MODIS",99,285.1,22.5,18
"5185",78486,-40.519,-72.165,308.8,1.1,1,2011-10-31,353,"Terra","MODIS",52,283.7,13.5,76
"5186",78487,-39.42,-71.936,324.1,1.1,1,2011-10-31,353,"Terra","MODIS",100,271.7,31.5,8
"5187",78488,-39.422,-71.948,309.9,1.1,1,2011-10-31,353,"Terra","MODIS",79,271.9,17,84
"5188",78500,-39.369,-72.626,308.1,1,1,2011-10-31,1458,"Terra","MODIS",48,297.9,5.1,22
"5189",78501,-40.521,-72.153,356.7,1.1,1,2011-10-31,1458,"Terra","MODIS",98,308.6,80.8,18
"5190",78506,-40.52,-72.156,323.3,1.5,1.2,2011-10-31,533,"Aqua","MODIS",100,286.1,44.5,18
"5191",78507,-40.523,-72.14,331.5,1.5,1.2,2011-10-31,533,"Aqua","MODIS",100,288.8,61.1,100
"5192",78514,-40.52,-72.139,327.4,1.4,1.2,2011-10-31,1911,"Aqua","MODIS",51,300.3,30.4,37
"5193",78515,-40.523,-72.156,355.1,1.4,1.2,2011-10-31,1911,"Aqua","MODIS",97,312.7,111.3,89
"5194",78518,-40.52,-72.167,311.3,3.6,1.8,2011-11-01,258,"Terra","MODIS",82,275.7,101.1,76
"5195",78519,-40.53,-72.171,303.7,3.6,1.8,2011-11-01,258,"Terra","MODIS",56,274.8,67.2,56
"5196",78520,-40.52,-72.162,311.1,3.7,1.8,2011-11-01,436,"Terra","MODIS",74,277.4,100.3,76
"5197",78521,-40.531,-72.165,306.8,3.7,1.8,2011-11-01,436,"Terra","MODIS",49,276.5,81.5,56
"5198",78522,-40.522,-72.158,324.8,1.5,1.2,2011-11-01,616,"Aqua","MODIS",100,288.1,46.5,89
"5199",78523,-40.524,-72.14,353.1,1.5,1.2,2011-11-01,616,"Aqua","MODIS",100,295.3,128.5,100
"5200",78530,-39.421,-71.942,325.6,1,1,2011-11-02,341,"Terra","MODIS",100,267.4,30,8
"5201",78542,-40.52,-72.158,313.6,1,1,2011-11-02,1446,"Terra","MODIS",42,275.2,14.4,18
"5202",78543,-40.513,-72.156,301.4,2.2,1.4,2011-11-02,521,"Aqua","MODIS",40,272.5,31.1,18
"5203",78550,-40.514,-72.152,311.4,1.1,1,2011-11-03,604,"Aqua","MODIS",82,277.6,17.4,18
"5204",78551,-40.516,-72.139,317.4,1.1,1,2011-11-03,604,"Aqua","MODIS",95,279,22.9,37
"5205",78552,-40.524,-72.154,318.4,1.1,1,2011-11-03,604,"Aqua","MODIS",97,279.2,23.9,89
"5206",78553,-40.525,-72.141,325.7,1.1,1,2011-11-03,604,"Aqua","MODIS",100,277.8,32.2,100
"5207",78556,-40.522,-72.148,334.8,1.3,1.1,2011-11-04,329,"Terra","MODIS",100,284.3,57.9,32
"5208",78557,-40.523,-72.164,327.4,1.3,1.1,2011-11-04,329,"Terra","MODIS",100,288.1,43.7,76
"5209",78569,-39.369,-72.621,303.6,1.4,1.2,2011-11-04,1434,"Terra","MODIS",23,293,6.3,22
"5210",78570,-40.52,-72.12,305.4,4.2,1.9,2011-11-04,647,"Aqua","MODIS",28,277,99.5,49
"5211",78572,-40.528,-72.165,324.3,1,1,2011-11-04,1847,"Aqua","MODIS",29,299.3,20.4,56
"5212",78573,-40.265,-72.622,304.6,1,1,2011-11-04,1847,"Aqua","MODIS",48,294.5,3.8,9
"5213",78574,-39.011,-73.177,308.9,1,1,2011-11-04,1847,"Aqua","MODIS",57,297.4,7,60
"5214",78591,-40.524,-72.139,333.8,1.7,1.3,2011-11-05,411,"Terra","MODIS",100,283.2,81.9,100
"5215",78592,-40.528,-72.159,329.5,1.7,1.3,2011-11-05,411,"Terra","MODIS",100,287.7,69.7,89
"5216",78593,-40.517,-72.164,301.8,1.7,1.3,2011-11-05,411,"Terra","MODIS",45,278.7,20.3,76
"5217",78602,-40.521,-72.156,331.4,1,1,2011-11-05,552,"Aqua","MODIS",100,293.6,35.4,18
"5218",78603,-40.523,-72.144,320.7,1,1,2011-11-05,552,"Aqua","MODIS",95,281.7,22.8,100
"5219",78604,-40.532,-72.14,332,2.5,1.5,2011-11-05,1929,"Aqua","MODIS",80,291.5,104.8,100
"5220",78605,-40.518,-72.145,321,2.5,1.5,2011-11-05,1929,"Aqua","MODIS",50,295.1,60,13
"5221",78606,-40.526,-72.151,337.6,2.5,1.5,2011-11-05,1929,"Aqua","MODIS",81,301,134.8,62
"5222",78608,-40.517,-72.149,308.8,1.9,1.3,2011-11-06,316,"Terra","MODIS",76,278.8,35.8,13
"5223",78609,-40.519,-72.17,302.3,1.9,1.3,2011-11-06,316,"Terra","MODIS",48,276.6,25.9,76
"5224",78612,-40.533,-72.158,317,1.3,1.1,2011-11-06,1834,"Aqua","MODIS",0,293.4,20.6,89
"5225",78613,-40.523,-72.16,330.1,1.3,1.1,2011-11-06,1834,"Aqua","MODIS",71,292.9,38.6,89
"5226",78614,-39.372,-72.549,308.7,1.3,1.1,2011-11-06,1835,"Aqua","MODIS",62,298.1,7.5,38
"5227",78615,-39.37,-72.628,308.2,1.3,1.1,2011-11-06,1835,"Aqua","MODIS",53,297.9,7.6,22
"5228",78616,-39.296,-72.227,309.4,1.3,1.1,2011-11-06,1835,"Aqua","MODIS",32,297.3,7.1,41
"5229",78625,-40.523,-72.147,357.8,1.2,1.1,2011-11-07,359,"Terra","MODIS",100,278.3,109.5,32
"5230",78626,-40.526,-72.161,327,1.2,1.1,2011-11-07,359,"Terra","MODIS",100,272.4,38.8,89
"5231",78632,-40.514,-72.149,306.2,1.2,1.1,2011-11-07,539,"Aqua","MODIS",9,275.7,15.1,13
"5232",78633,-40.524,-72.152,324.4,1.2,1.1,2011-11-07,539,"Aqua","MODIS",79,280,34.6,32
"5233",78649,-40.525,-72.148,338.3,1.1,1.1,2011-11-11,335,"Terra","MODIS",100,288.7,52.7,32
"5234",78650,-40.527,-72.161,327.2,1.1,1.1,2011-11-11,335,"Terra","MODIS",100,288.5,34.9,89
"5235",78651,-40.517,-72.163,305.2,1.1,1.1,2011-11-11,335,"Terra","MODIS",59,279.8,13.3,76
"5236",78673,-39.29,-72.23,305.1,1.1,1.1,2011-11-11,1440,"Terra","MODIS",35,292.4,5.1,41
"5237",78674,-39.366,-72.627,303.7,1.2,1.1,2011-11-11,1440,"Terra","MODIS",50,293.1,5.7,22
"5238",78676,-40.526,-72.138,304.4,2.6,1.6,2011-11-11,515,"Aqua","MODIS",60,279.7,47.5,100
"5239",78686,-40.524,-72.146,322.5,2,1.4,2011-11-12,417,"Terra","MODIS",100,284,71.1,32
"5240",78687,-40.529,-72.171,303.7,2,1.4,2011-11-12,417,"Terra","MODIS",56,277.3,29.1,56
"5241",78690,-40.52,-72.142,328.3,2.2,1.4,2011-11-12,1523,"Terra","MODIS",50,282.2,75.6,37
"5242",78694,-39.415,-71.942,303.2,1,1,2011-11-12,557,"Aqua","MODIS",54,268.6,10.4,42
"5243",78695,-39.417,-71.931,309.2,1,1,2011-11-12,557,"Aqua","MODIS",77,269.1,14.3,92
"5244",78696,-40.517,-72.153,326.9,1,1,2011-11-12,558,"Aqua","MODIS",100,281.6,29.4,18
"5245",78697,-40.518,-72.141,320.9,1,1,2011-11-12,558,"Aqua","MODIS",80,277.4,22.7,37
"5246",78698,-40.526,-72.155,306.6,1,1,2011-11-12,558,"Aqua","MODIS",37,283.9,12,89
"5247",78699,-40.531,-72.16,300.7,1.6,1.2,2011-11-13,322,"Terra","MODIS",20,285,16,89
"5248",78700,-40.52,-72.161,316.2,1.6,1.2,2011-11-13,322,"Terra","MODIS",93,286,35.6,76
"5249",78702,-40.521,-72.146,315.5,3.4,1.7,2011-11-13,641,"Aqua","MODIS",91,278.7,106.1,32
"5250",78703,-40.513,-72.153,305.9,3.4,1.7,2011-11-13,641,"Aqua","MODIS",66,277.6,71.6,18
"5251",78704,-40.515,-72.108,305.7,3.4,1.7,2011-11-13,641,"Aqua","MODIS",65,277.6,71.6,49
"5252",78705,-39.369,-72.628,309.2,1.1,1.1,2011-11-13,1841,"Aqua","MODIS",56,297.8,6.8,22
"5253",78706,-39.292,-72.231,310.7,1.1,1,2011-11-13,1841,"Aqua","MODIS",25,297.8,6.5,41
"5254",78707,-40.521,-72.135,316.9,1.4,1.2,2011-11-14,405,"Terra","MODIS",83,280.9,29.1,10
"5255",78708,-40.524,-72.152,361.4,1.4,1.2,2011-11-14,405,"Terra","MODIS",100,296.8,150.3,32
"5256",78709,-40.527,-72.169,305,1.4,1.2,2011-11-14,405,"Terra","MODIS",38,282.6,15.8,56
"5257",78719,-40.52,-72.159,317.4,1.1,1,2011-11-14,545,"Aqua","MODIS",71,288.8,21.3,76
"5258",78720,-40.522,-72.147,322.8,1.1,1,2011-11-14,545,"Aqua","MODIS",93,291.8,27.2,32
"5259",78722,-40.529,-72.151,311.4,2.4,1.5,2011-11-15,310,"Terra","MODIS",82,284.5,52.4,62
"5260",78723,-40.516,-72.152,311.5,2.4,1.5,2011-11-15,310,"Terra","MODIS",83,281.5,51.8,18
"5261",78724,-40.522,-72.157,323,2.4,1.5,2011-11-15,310,"Terra","MODIS",100,284.6,89.1,89
"5262",78725,-40.517,-72.165,318.1,2.2,1.4,2011-11-15,1415,"Terra","MODIS",46,286.4,37.2,76
"5263",78726,-40.522,-72.141,322.7,2.2,1.4,2011-11-15,1415,"Terra","MODIS",60,290.3,49,37
"5264",78727,-40.519,-72.146,327.6,2.2,1.4,2011-11-15,1415,"Terra","MODIS",75,290.6,68,32
"5265",78728,-40.522,-72.153,300.9,2.2,1.4,2011-11-15,628,"Aqua","MODIS",34,278.9,27.3,18
"5266",78739,-39.421,-71.941,309,1.1,1,2011-11-16,353,"Terra","MODIS",76,273.1,15.4,8
"5267",78753,-39.293,-72.229,312.8,1,1,2011-11-16,1458,"Terra","MODIS",64,299.2,7.3,41
"5268",78754,-39.451,-72.772,309.4,1,1,2011-11-16,1458,"Terra","MODIS",59,297.5,5.2,19
"5269",78755,-39.725,-72.31,315.9,1.1,1,2011-11-16,1458,"Terra","MODIS",63,294.5,13.8,34
"5270",78756,-40.071,-72.868,307.3,1,1,2011-11-16,1458,"Terra","MODIS",55,296.1,5.2,35
"5271",78757,-40.523,-72.155,354.4,1.1,1,2011-11-16,1458,"Terra","MODIS",97,300.5,71,89
"5272",78758,-40.524,-72.142,353.2,1.1,1,2011-11-16,1458,"Terra","MODIS",97,294.3,67.5,100
"5273",78766,-39.425,-71.941,301.5,1,1,2011-11-18,341,"Terra","MODIS",42,269.3,10.2,8
"5274",78772,-40.521,-72.137,317,2.5,1.5,2011-11-19,423,"Terra","MODIS",94,279,76.6,37
"5275",78773,-40.528,-72.169,312.3,2.5,1.5,2011-11-19,423,"Terra","MODIS",84,279,61.6,56
"5276",78775,-40.518,-72.151,305.9,1.1,1,2011-11-19,604,"Aqua","MODIS",66,276.5,13.9,18
"5277",78808,-40.519,-72.152,308.6,1,1,2011-11-25,347,"Terra","MODIS",75,270.4,14.1,18
"5278",78830,-40.527,-72.138,303.5,3,1.7,2011-11-26,430,"Terra","MODIS",56,278.4,52.6,100
"5279",78831,-40.513,-72.144,311.5,3,1.7,2011-11-26,430,"Terra","MODIS",83,278.4,77.2,13
"5280",78832,-40.515,-72.151,323.3,3,1.7,2011-11-26,430,"Terra","MODIS",100,279.9,128.1,18
"5281",78840,-40.515,-72.162,306.4,1.2,1.1,2011-11-26,610,"Aqua","MODIS",14,280.8,15.1,76
"5282",78841,-40.516,-72.147,398.7,1.2,1.1,2011-11-26,610,"Aqua","MODIS",100,303,340,13
"5283",78842,-40.518,-72.131,349.9,1.2,1.1,2011-11-26,610,"Aqua","MODIS",100,289.9,89.5,10
"5284",78843,-40.526,-72.149,342.4,1.2,1.1,2011-11-26,610,"Aqua","MODIS",100,288.9,69.9,62
"5285",78844,-40.528,-72.134,323,1.2,1.1,2011-11-26,610,"Aqua","MODIS",81,279.2,33,100
"5286",78847,-40.522,-72.15,331.5,1.1,1.1,2011-11-27,335,"Terra","MODIS",100,285.9,41.5,32
"5287",78848,-40.524,-72.164,314.4,1.1,1.1,2011-11-27,335,"Terra","MODIS",89,284.2,20.1,76
"5288",78856,-40.52,-72.141,335.5,2.2,1.4,2011-11-28,1523,"Terra","MODIS",77,287.7,112.6,37
"5289",78857,-40.53,-72.149,320.7,2.2,1.4,2011-11-28,1523,"Terra","MODIS",59,280.2,52.8,62
"5290",78860,-40.519,-72.166,303.7,1.6,1.2,2011-11-29,322,"Terra","MODIS",31,280.7,18.5,76
"5291",78863,-40.524,-72.147,333.9,1.5,1.2,2011-11-29,1428,"Terra","MODIS",77,300.1,53.7,32
"5292",78864,-40.512,-72.127,303.3,3.4,1.7,2011-11-29,641,"Aqua","MODIS",54,278.6,62.9,10
"5293",78865,-40.521,-72.134,314.3,3.4,1.7,2011-11-29,641,"Aqua","MODIS",89,280.7,106.1,10
"5294",78868,-39.296,-72.224,308.5,1.1,1,2011-11-29,1841,"Aqua","MODIS",21,297,5.1,41
"5295",78895,-40.526,-72.156,339.1,1.5,1.2,2011-11-30,1511,"Terra","MODIS",50,306.4,64.1,89
"5296",78901,-40.522,-72.151,331.7,1.1,1,2011-11-30,546,"Aqua","MODIS",100,282,39.5,32
"5297",78902,-40.524,-72.138,309.8,1.1,1,2011-11-30,546,"Aqua","MODIS",66,280.1,14.6,100
"5298",78904,-40.526,-72.152,342.5,2,1.4,2011-11-30,1923,"Aqua","MODIS",86,303.1,117.4,62
"5299",78905,-40.515,-72.161,332,2.2,1.4,2011-12-01,1416,"Terra","MODIS",71,297,78.4,76
"5300",78906,-40.528,-72.165,317.8,2.2,1.4,2011-12-01,1416,"Terra","MODIS",33,289.8,32.7,56
"5301",78908,-40.523,-72.134,329.5,2.2,1.4,2011-12-01,629,"Aqua","MODIS",100,283.9,102.3,10
"5302",78909,-40.519,-72.141,330.8,2.2,1.4,2011-12-01,629,"Aqua","MODIS",100,284.7,110.1,37
